properties{
  pattern = "68",
}

tile{
  layer = 0,
  x = 288,
  y = 472,
  width = 304,
  height = 8,
  pattern = "959",
}

tile{
  layer = 0,
  x = 288,
  y = 480,
  width = 304,
  height = 16,
  pattern = "958",
}

tile{
  layer = 0,
  x = 288,
  y = 496,
  width = 304,
  height = 16,
  pattern = "957",
}

tile{
  layer = 0,
  x = 608,
  y = 448,
  width = 16,
  height = 16,
  pattern = "974",
}

tile{
  layer = 0,
  x = 256,
  y = 448,
  width = 16,
  height = 16,
  pattern = "975",
}

tile{
  layer = 0,
  x = 272,
  y = 496,
  width = 16,
  height = 16,
  pattern = "963",
}

tile{
  layer = 0,
  x = 272,
  y = 480,
  width = 16,
  height = 16,
  pattern = "960",
}

tile{
  layer = 0,
  x = 256,
  y = 480,
  width = 16,
  height = 16,
  pattern = "963",
}

tile{
  layer = 0,
  x = 272,
  y = 464,
  width = 16,
  height = 16,
  pattern = "955",
}

tile{
  layer = 0,
  x = 256,
  y = 464,
  width = 16,
  height = 16,
  pattern = "964",
}

tile{
  layer = 0,
  x = 592,
  y = 480,
  width = 16,
  height = 16,
  pattern = "961",
}

tile{
  layer = 0,
  x = 592,
  y = 464,
  width = 16,
  height = 16,
  pattern = "956",
}

tile{
  layer = 0,
  x = 608,
  y = 480,
  width = 16,
  height = 16,
  pattern = "962",
}

tile{
  layer = 0,
  x = 592,
  y = 496,
  width = 16,
  height = 16,
  pattern = "962",
}

tile{
  layer = 0,
  x = 608,
  y = 464,
  width = 16,
  height = 16,
  pattern = "966",
}

tile{
  layer = 0,
  x = 280,
  y = 344,
  width = 16,
  height = 8,
  pattern = "979",
}

tile{
  layer = 0,
  x = 592,
  y = 344,
  width = 8,
  height = 8,
  pattern = "454",
}

tile{
  layer = 0,
  x = 808,
  y = 376,
  width = 8,
  height = 8,
  pattern = "454",
}

tile{
  layer = 0,
  x = 824,
  y = 392,
  width = 8,
  height = 56,
  pattern = "454",
}

tile{
  layer = 0,
  x = 744,
  y = 368,
  width = 64,
  height = 16,
  pattern = "67",
}

tile{
  layer = 0,
  x = 736,
  y = 376,
  width = 8,
  height = 8,
  pattern = "454",
}

tile{
  layer = 0,
  x = 720,
  y = 376,
  width = 16,
  height = 16,
  pattern = "66",
}

tile{
  layer = 0,
  x = 720,
  y = 392,
  width = 8,
  height = 56,
  pattern = "454",
}

tile{
  layer = 0,
  x = 752,
  y = 480,
  width = 48,
  height = 16,
  pattern = "957",
}

tile{
  layer = 0,
  x = 752,
  y = 464,
  width = 48,
  height = 16,
  pattern = "958",
}

tile{
  layer = 0,
  x = 736,
  y = 480,
  width = 16,
  height = 16,
  pattern = "963",
}

tile{
  layer = 0,
  x = 736,
  y = 464,
  width = 16,
  height = 16,
  pattern = "960",
}

tile{
  layer = 0,
  x = 720,
  y = 464,
  width = 16,
  height = 16,
  pattern = "963",
}

tile{
  layer = 0,
  x = 736,
  y = 448,
  width = 16,
  height = 16,
  pattern = "955",
}

tile{
  layer = 0,
  x = 800,
  y = 464,
  width = 16,
  height = 16,
  pattern = "961",
}

tile{
  layer = 0,
  x = 800,
  y = 448,
  width = 16,
  height = 16,
  pattern = "956",
}

tile{
  layer = 0,
  x = 816,
  y = 464,
  width = 16,
  height = 16,
  pattern = "962",
}

tile{
  layer = 0,
  x = 736,
  y = 384,
  width = 16,
  height = 16,
  pattern = "986",
}

tile{
  layer = 0,
  x = 800,
  y = 384,
  width = 16,
  height = 16,
  pattern = "981",
}

tile{
  layer = 0,
  x = 720,
  y = 384,
  width = 16,
  height = 16,
  pattern = "988",
}

tile{
  layer = 0,
  x = 816,
  y = 384,
  width = 16,
  height = 16,
  pattern = "983",
}

tile{
  layer = 0,
  x = 800,
  y = 480,
  width = 16,
  height = 16,
  pattern = "962",
}

tile{
  layer = 0,
  x = 816,
  y = 448,
  width = 16,
  height = 16,
  pattern = "966",
}

tile{
  layer = 0,
  x = 720,
  y = 448,
  width = 16,
  height = 16,
  pattern = "964",
}

tile{
  layer = 0,
  x = 720,
  y = 400,
  width = 16,
  height = 48,
  pattern = "975",
}

tile{
  layer = 0,
  x = 816,
  y = 400,
  width = 16,
  height = 48,
  pattern = "974",
}

tile{
  layer = 0,
  x = 736,
  y = 368,
  width = 8,
  height = 8,
  pattern = "4024",
}

tile{
  layer = 0,
  x = 744,
  y = 376,
  width = 64,
  height = 8,
  pattern = "979",
}

tile{
  layer = 0,
  x = 728,
  y = 376,
  width = 16,
  height = 16,
  pattern = "988",
}

tile{
  layer = 0,
  x = 808,
  y = 376,
  width = 16,
  height = 16,
  pattern = "983",
}

tile{
  layer = 0,
  x = 816,
  y = 376,
  width = 16,
  height = 16,
  pattern = "68",
}

tile{
  layer = 0,
  x = 808,
  y = 368,
  width = 8,
  height = 8,
  pattern = "4023",
}

tile{
  layer = 0,
  x = 336,
  y = 560,
  width = 8,
  height = 8,
  pattern = "454",
}

tile{
  layer = 0,
  x = 352,
  y = 576,
  width = 8,
  height = 56,
  pattern = "454",
}

tile{
  layer = 0,
  x = 272,
  y = 552,
  width = 64,
  height = 16,
  pattern = "67",
}

tile{
  layer = 0,
  x = 264,
  y = 560,
  width = 8,
  height = 8,
  pattern = "454",
}

tile{
  layer = 0,
  x = 248,
  y = 560,
  width = 16,
  height = 16,
  pattern = "66",
}

tile{
  layer = 0,
  x = 248,
  y = 576,
  width = 8,
  height = 56,
  pattern = "454",
}

tile{
  layer = 0,
  x = 280,
  y = 664,
  width = 48,
  height = 16,
  pattern = "957",
}

tile{
  layer = 0,
  x = 280,
  y = 648,
  width = 48,
  height = 16,
  pattern = "958",
}

tile{
  layer = 0,
  x = 264,
  y = 664,
  width = 16,
  height = 16,
  pattern = "963",
}

tile{
  layer = 0,
  x = 264,
  y = 648,
  width = 16,
  height = 16,
  pattern = "960",
}

tile{
  layer = 0,
  x = 248,
  y = 648,
  width = 16,
  height = 16,
  pattern = "963",
}

tile{
  layer = 0,
  x = 264,
  y = 632,
  width = 16,
  height = 16,
  pattern = "955",
}

tile{
  layer = 0,
  x = 328,
  y = 648,
  width = 16,
  height = 16,
  pattern = "961",
}

tile{
  layer = 0,
  x = 328,
  y = 632,
  width = 16,
  height = 16,
  pattern = "956",
}

tile{
  layer = 0,
  x = 344,
  y = 648,
  width = 16,
  height = 16,
  pattern = "962",
}

tile{
  layer = 0,
  x = 264,
  y = 568,
  width = 16,
  height = 16,
  pattern = "986",
}

tile{
  layer = 0,
  x = 328,
  y = 568,
  width = 16,
  height = 16,
  pattern = "981",
}

tile{
  layer = 0,
  x = 248,
  y = 568,
  width = 16,
  height = 16,
  pattern = "988",
}

tile{
  layer = 0,
  x = 344,
  y = 568,
  width = 16,
  height = 16,
  pattern = "983",
}

tile{
  layer = 0,
  x = 328,
  y = 664,
  width = 16,
  height = 16,
  pattern = "962",
}

tile{
  layer = 0,
  x = 344,
  y = 632,
  width = 16,
  height = 16,
  pattern = "966",
}

tile{
  layer = 0,
  x = 248,
  y = 632,
  width = 16,
  height = 16,
  pattern = "964",
}

tile{
  layer = 0,
  x = 248,
  y = 584,
  width = 16,
  height = 48,
  pattern = "975",
}

tile{
  layer = 0,
  x = 344,
  y = 584,
  width = 16,
  height = 48,
  pattern = "974",
}

tile{
  layer = 0,
  x = 264,
  y = 552,
  width = 8,
  height = 8,
  pattern = "4024",
}

tile{
  layer = 0,
  x = 272,
  y = 560,
  width = 64,
  height = 8,
  pattern = "979",
}

tile{
  layer = 0,
  x = 256,
  y = 560,
  width = 16,
  height = 16,
  pattern = "988",
}

tile{
  layer = 0,
  x = 336,
  y = 560,
  width = 16,
  height = 16,
  pattern = "983",
}

tile{
  layer = 0,
  x = 344,
  y = 560,
  width = 16,
  height = 16,
  pattern = "68",
}

tile{
  layer = 0,
  x = 336,
  y = 552,
  width = 8,
  height = 8,
  pattern = "4023",
}

tile{
  layer = 0,
  x = 616,
  y = 560,
  width = 8,
  height = 8,
  pattern = "454",
}

tile{
  layer = 0,
  x = 632,
  y = 576,
  width = 8,
  height = 56,
  pattern = "454",
}

tile{
  layer = 0,
  x = 552,
  y = 552,
  width = 64,
  height = 16,
  pattern = "67",
}

tile{
  layer = 0,
  x = 544,
  y = 560,
  width = 8,
  height = 8,
  pattern = "454",
}

tile{
  layer = 0,
  x = 528,
  y = 560,
  width = 16,
  height = 16,
  pattern = "66",
}

tile{
  layer = 0,
  x = 528,
  y = 576,
  width = 8,
  height = 56,
  pattern = "454",
}

tile{
  layer = 0,
  x = 560,
  y = 664,
  width = 48,
  height = 16,
  pattern = "957",
}

tile{
  layer = 0,
  x = 560,
  y = 648,
  width = 48,
  height = 16,
  pattern = "958",
}

tile{
  layer = 0,
  x = 544,
  y = 664,
  width = 16,
  height = 16,
  pattern = "963",
}

tile{
  layer = 0,
  x = 544,
  y = 648,
  width = 16,
  height = 16,
  pattern = "960",
}

tile{
  layer = 0,
  x = 528,
  y = 648,
  width = 16,
  height = 16,
  pattern = "963",
}

tile{
  layer = 0,
  x = 544,
  y = 632,
  width = 16,
  height = 16,
  pattern = "955",
}

tile{
  layer = 0,
  x = 608,
  y = 648,
  width = 16,
  height = 16,
  pattern = "961",
}

tile{
  layer = 0,
  x = 608,
  y = 632,
  width = 16,
  height = 16,
  pattern = "956",
}

tile{
  layer = 0,
  x = 624,
  y = 648,
  width = 16,
  height = 16,
  pattern = "962",
}

tile{
  layer = 0,
  x = 544,
  y = 568,
  width = 16,
  height = 16,
  pattern = "986",
}

tile{
  layer = 0,
  x = 608,
  y = 568,
  width = 16,
  height = 16,
  pattern = "981",
}

tile{
  layer = 0,
  x = 528,
  y = 568,
  width = 16,
  height = 16,
  pattern = "988",
}

tile{
  layer = 0,
  x = 624,
  y = 568,
  width = 16,
  height = 16,
  pattern = "983",
}

tile{
  layer = 0,
  x = 608,
  y = 664,
  width = 16,
  height = 16,
  pattern = "962",
}

tile{
  layer = 0,
  x = 624,
  y = 632,
  width = 16,
  height = 16,
  pattern = "966",
}

tile{
  layer = 0,
  x = 528,
  y = 632,
  width = 16,
  height = 16,
  pattern = "964",
}

tile{
  layer = 0,
  x = 528,
  y = 584,
  width = 16,
  height = 48,
  pattern = "975",
}

tile{
  layer = 0,
  x = 624,
  y = 584,
  width = 16,
  height = 48,
  pattern = "974",
}

tile{
  layer = 0,
  x = 544,
  y = 552,
  width = 8,
  height = 8,
  pattern = "4024",
}

tile{
  layer = 0,
  x = 552,
  y = 560,
  width = 64,
  height = 8,
  pattern = "979",
}

tile{
  layer = 0,
  x = 536,
  y = 560,
  width = 16,
  height = 16,
  pattern = "988",
}

tile{
  layer = 0,
  x = 616,
  y = 560,
  width = 16,
  height = 16,
  pattern = "983",
}

tile{
  layer = 0,
  x = 624,
  y = 560,
  width = 16,
  height = 16,
  pattern = "68",
}

tile{
  layer = 0,
  x = 616,
  y = 552,
  width = 8,
  height = 8,
  pattern = "4023",
}

tile{
  layer = 0,
  x = 152,
  y = 384,
  width = 8,
  height = 8,
  pattern = "454",
}

tile{
  layer = 0,
  x = 168,
  y = 400,
  width = 8,
  height = 56,
  pattern = "454",
}

tile{
  layer = 0,
  x = 88,
  y = 376,
  width = 64,
  height = 16,
  pattern = "67",
}

tile{
  layer = 0,
  x = 80,
  y = 384,
  width = 8,
  height = 8,
  pattern = "454",
}

tile{
  layer = 0,
  x = 64,
  y = 384,
  width = 16,
  height = 16,
  pattern = "66",
}

tile{
  layer = 0,
  x = 64,
  y = 400,
  width = 8,
  height = 56,
  pattern = "454",
}

tile{
  layer = 0,
  x = 96,
  y = 488,
  width = 48,
  height = 16,
  pattern = "957",
}

tile{
  layer = 0,
  x = 96,
  y = 472,
  width = 48,
  height = 16,
  pattern = "958",
}

tile{
  layer = 0,
  x = 80,
  y = 488,
  width = 16,
  height = 16,
  pattern = "963",
}

tile{
  layer = 0,
  x = 80,
  y = 472,
  width = 16,
  height = 16,
  pattern = "960",
}

tile{
  layer = 0,
  x = 64,
  y = 472,
  width = 16,
  height = 16,
  pattern = "963",
}

tile{
  layer = 0,
  x = 80,
  y = 456,
  width = 16,
  height = 16,
  pattern = "955",
}

tile{
  layer = 0,
  x = 144,
  y = 472,
  width = 16,
  height = 16,
  pattern = "961",
}

tile{
  layer = 0,
  x = 144,
  y = 456,
  width = 16,
  height = 16,
  pattern = "956",
}

tile{
  layer = 0,
  x = 160,
  y = 472,
  width = 16,
  height = 16,
  pattern = "962",
}

tile{
  layer = 0,
  x = 80,
  y = 392,
  width = 16,
  height = 16,
  pattern = "986",
}

tile{
  layer = 0,
  x = 144,
  y = 392,
  width = 16,
  height = 16,
  pattern = "981",
}

tile{
  layer = 0,
  x = 64,
  y = 392,
  width = 16,
  height = 16,
  pattern = "988",
}

tile{
  layer = 0,
  x = 160,
  y = 392,
  width = 16,
  height = 16,
  pattern = "983",
}

tile{
  layer = 0,
  x = 144,
  y = 488,
  width = 16,
  height = 16,
  pattern = "962",
}

tile{
  layer = 0,
  x = 160,
  y = 456,
  width = 16,
  height = 16,
  pattern = "966",
}

tile{
  layer = 0,
  x = 64,
  y = 456,
  width = 16,
  height = 16,
  pattern = "964",
}

tile{
  layer = 0,
  x = 64,
  y = 408,
  width = 16,
  height = 48,
  pattern = "975",
}

tile{
  layer = 0,
  x = 160,
  y = 408,
  width = 16,
  height = 48,
  pattern = "974",
}

tile{
  layer = 0,
  x = 80,
  y = 376,
  width = 8,
  height = 8,
  pattern = "4024",
}

tile{
  layer = 0,
  x = 88,
  y = 384,
  width = 64,
  height = 8,
  pattern = "979",
}

tile{
  layer = 0,
  x = 72,
  y = 384,
  width = 16,
  height = 16,
  pattern = "988",
}

tile{
  layer = 0,
  x = 152,
  y = 384,
  width = 16,
  height = 16,
  pattern = "983",
}

tile{
  layer = 0,
  x = 160,
  y = 384,
  width = 16,
  height = 16,
  pattern = "68",
}

tile{
  layer = 0,
  x = 152,
  y = 376,
  width = 8,
  height = 8,
  pattern = "4023",
}

tile{
  layer = 0,
  x = 32,
  y = 232,
  width = 8,
  height = 8,
  pattern = "454",
}

tile{
  layer = 0,
  x = 48,
  y = 248,
  width = 8,
  height = 56,
  pattern = "454",
}

tile{
  layer = 0,
  x = -32,
  y = 224,
  width = 64,
  height = 16,
  pattern = "67",
}

tile{
  layer = 0,
  x = 24,
  y = 240,
  width = 16,
  height = 16,
  pattern = "981",
}

tile{
  layer = 0,
  x = 40,
  y = 240,
  width = 16,
  height = 16,
  pattern = "983",
}

tile{
  layer = 0,
  x = 40,
  y = 256,
  width = 16,
  height = 704,
  pattern = "974",
}

tile{
  layer = 0,
  x = -32,
  y = 232,
  width = 64,
  height = 8,
  pattern = "979",
}

tile{
  layer = 0,
  x = 32,
  y = 232,
  width = 16,
  height = 16,
  pattern = "983",
}

tile{
  layer = 0,
  x = 40,
  y = 232,
  width = 16,
  height = 16,
  pattern = "68",
}

tile{
  layer = 0,
  x = 32,
  y = 224,
  width = 8,
  height = 8,
  pattern = "4023",
}

tile{
  layer = 0,
  x = 952,
  y = 248,
  width = 64,
  height = 16,
  pattern = "67",
}

tile{
  layer = 0,
  x = 944,
  y = 256,
  width = 8,
  height = 8,
  pattern = "454",
}

tile{
  layer = 0,
  x = 928,
  y = 256,
  width = 16,
  height = 16,
  pattern = "66",
}

tile{
  layer = 0,
  x = 928,
  y = 272,
  width = 8,
  height = 520,
  pattern = "454",
}

tile{
  layer = 0,
  x = 944,
  y = 264,
  width = 16,
  height = 16,
  pattern = "986",
}

tile{
  layer = 0,
  x = 928,
  y = 264,
  width = 16,
  height = 16,
  pattern = "988",
}

tile{
  layer = 0,
  x = 928,
  y = 280,
  width = 16,
  height = 512,
  pattern = "975",
}

tile{
  layer = 0,
  x = 944,
  y = 248,
  width = 8,
  height = 8,
  pattern = "4024",
}

tile{
  layer = 0,
  x = 952,
  y = 256,
  width = 64,
  height = 8,
  pattern = "979",
}

tile{
  layer = 0,
  x = 936,
  y = 256,
  width = 16,
  height = 16,
  pattern = "988",
}

tile{
  layer = 0,
  x = 928,
  y = 808,
  width = 16,
  height = 16,
  pattern = "986",
}

tile{
  layer = 0,
  x = 912,
  y = 792,
  width = 16,
  height = 16,
  pattern = "988",
}

tile{
  layer = 0,
  x = 928,
  y = 792,
  width = 16,
  height = 16,
  pattern = "987",
}

tile{
  layer = 0,
  x = 912,
  y = 808,
  width = 16,
  height = 16,
  pattern = "985",
}

tile{
  layer = 0,
  x = 224,
  y = 816,
  width = 688,
  height = 8,
  pattern = "984",
}

tile{
  layer = 0,
  x = 240,
  y = 808,
  width = 672,
  height = 8,
  pattern = "979",
}

tile{
  layer = 0,
  x = 224,
  y = 808,
  width = 696,
  height = 8,
  pattern = "454",
}

tile{
  layer = 0,
  x = 232,
  y = -16,
  width = 8,
  height = 144,
  pattern = "454",
}

tile{
  layer = 0,
  x = 80,
  y = -16,
  width = 8,
  height = 152,
  pattern = "454",
}

tile{
  layer = 0,
  x = 264,
  y = 168,
  width = 744,
  height = 8,
  pattern = "454",
}

tile{
  layer = 0,
  x = 72,
  y = -8,
  width = 16,
  height = 144,
  pattern = "974",
}

tile{
  layer = 0,
  x = 232,
  y = -32,
  width = 16,
  height = 160,
  pattern = "975",
}

tile{
  layer = 0,
  x = 272,
  y = 160,
  width = 720,
  height = 16,
  pattern = "957",
}

tile{
  layer = 0,
  x = 264,
  y = 144,
  width = 16,
  height = 16,
  pattern = "958",
}

tile{
  layer = 0,
  x = 264,
  y = 160,
  width = 16,
  height = 16,
  pattern = "957",
}

tile{
  layer = 0,
  x = 176,
  y = 200,
  width = 8,
  height = 8,
  pattern = "1094",
}

tile{
  layer = 0,
  x = 176,
  y = 192,
  width = 8,
  height = 8,
  pattern = "1091",
}

tile{
  layer = 0,
  x = 168,
  y = 200,
  width = 8,
  height = 8,
  pattern = "1095",
}

tile{
  layer = 0,
  x = 224,
  y = 200,
  width = 8,
  height = 8,
  pattern = "1096",
}

tile{
  layer = 0,
  x = 216,
  y = 200,
  width = 8,
  height = 8,
  pattern = "1093",
}

tile{
  layer = 0,
  x = 216,
  y = 192,
  width = 8,
  height = 8,
  pattern = "1092",
}

tile{
  layer = 0,
  x = 216,
  y = 232,
  width = 8,
  height = 8,
  pattern = "1099",
}

tile{
  layer = 0,
  x = 224,
  y = 232,
  width = 8,
  height = 8,
  pattern = "1097",
}

tile{
  layer = 0,
  x = 216,
  y = 240,
  width = 8,
  height = 8,
  pattern = "1100",
}

tile{
  layer = 0,
  x = 168,
  y = 232,
  width = 8,
  height = 8,
  pattern = "1117",
}

tile{
  layer = 0,
  x = 176,
  y = 240,
  width = 8,
  height = 8,
  pattern = "1101",
}

tile{
  layer = 0,
  x = 176,
  y = 232,
  width = 8,
  height = 8,
  pattern = "1116",
}

tile{
  layer = 0,
  x = 168,
  y = 208,
  width = 8,
  height = 24,
  pattern = "1119",
}

tile{
  layer = 0,
  x = 224,
  y = 208,
  width = 8,
  height = 24,
  pattern = "1118",
}

tile{
  layer = 0,
  x = 184,
  y = 192,
  width = 32,
  height = 8,
  pattern = "1120",
}

tile{
  layer = 0,
  x = 184,
  y = 240,
  width = 32,
  height = 8,
  pattern = "1121",
}

tile{
  layer = 0,
  x = 176,
  y = 208,
  width = 48,
  height = 24,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 184,
  y = 200,
  width = 32,
  height = 8,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 184,
  y = 232,
  width = 32,
  height = 8,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 144,
  y = 288,
  width = 8,
  height = 8,
  pattern = "1094",
}

tile{
  layer = 0,
  x = 144,
  y = 280,
  width = 8,
  height = 8,
  pattern = "1091",
}

tile{
  layer = 0,
  x = 136,
  y = 288,
  width = 8,
  height = 8,
  pattern = "1095",
}

tile{
  layer = 0,
  x = 192,
  y = 288,
  width = 8,
  height = 8,
  pattern = "1096",
}

tile{
  layer = 0,
  x = 184,
  y = 288,
  width = 8,
  height = 8,
  pattern = "1093",
}

tile{
  layer = 0,
  x = 184,
  y = 280,
  width = 8,
  height = 8,
  pattern = "1092",
}

tile{
  layer = 0,
  x = 184,
  y = 320,
  width = 8,
  height = 8,
  pattern = "1099",
}

tile{
  layer = 0,
  x = 192,
  y = 320,
  width = 8,
  height = 8,
  pattern = "1097",
}

tile{
  layer = 0,
  x = 184,
  y = 328,
  width = 8,
  height = 8,
  pattern = "1100",
}

tile{
  layer = 0,
  x = 136,
  y = 320,
  width = 8,
  height = 8,
  pattern = "1117",
}

tile{
  layer = 0,
  x = 144,
  y = 328,
  width = 8,
  height = 8,
  pattern = "1101",
}

tile{
  layer = 0,
  x = 144,
  y = 320,
  width = 8,
  height = 8,
  pattern = "1116",
}

tile{
  layer = 0,
  x = 136,
  y = 296,
  width = 8,
  height = 24,
  pattern = "1119",
}

tile{
  layer = 0,
  x = 192,
  y = 296,
  width = 8,
  height = 24,
  pattern = "1118",
}

tile{
  layer = 0,
  x = 152,
  y = 280,
  width = 32,
  height = 8,
  pattern = "1120",
}

tile{
  layer = 0,
  x = 152,
  y = 328,
  width = 32,
  height = 8,
  pattern = "1121",
}

tile{
  layer = 0,
  x = 144,
  y = 296,
  width = 48,
  height = 24,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 152,
  y = 288,
  width = 32,
  height = 8,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 152,
  y = 320,
  width = 32,
  height = 8,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 336,
  y = 248,
  width = 8,
  height = 8,
  pattern = "1094",
}

tile{
  layer = 0,
  x = 336,
  y = 240,
  width = 8,
  height = 8,
  pattern = "1091",
}

tile{
  layer = 0,
  x = 328,
  y = 248,
  width = 8,
  height = 8,
  pattern = "1095",
}

tile{
  layer = 0,
  x = 384,
  y = 248,
  width = 8,
  height = 8,
  pattern = "1096",
}

tile{
  layer = 0,
  x = 376,
  y = 248,
  width = 8,
  height = 8,
  pattern = "1093",
}

tile{
  layer = 0,
  x = 376,
  y = 240,
  width = 8,
  height = 8,
  pattern = "1092",
}

tile{
  layer = 0,
  x = 376,
  y = 280,
  width = 8,
  height = 8,
  pattern = "1099",
}

tile{
  layer = 0,
  x = 384,
  y = 280,
  width = 8,
  height = 8,
  pattern = "1097",
}

tile{
  layer = 0,
  x = 376,
  y = 288,
  width = 8,
  height = 8,
  pattern = "1100",
}

tile{
  layer = 0,
  x = 328,
  y = 280,
  width = 8,
  height = 8,
  pattern = "1117",
}

tile{
  layer = 0,
  x = 336,
  y = 288,
  width = 8,
  height = 8,
  pattern = "1101",
}

tile{
  layer = 0,
  x = 336,
  y = 280,
  width = 8,
  height = 8,
  pattern = "1116",
}

tile{
  layer = 0,
  x = 328,
  y = 256,
  width = 8,
  height = 24,
  pattern = "1119",
}

tile{
  layer = 0,
  x = 384,
  y = 256,
  width = 8,
  height = 24,
  pattern = "1118",
}

tile{
  layer = 0,
  x = 344,
  y = 240,
  width = 32,
  height = 8,
  pattern = "1120",
}

tile{
  layer = 0,
  x = 344,
  y = 288,
  width = 32,
  height = 8,
  pattern = "1121",
}

tile{
  layer = 0,
  x = 336,
  y = 256,
  width = 48,
  height = 24,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 344,
  y = 248,
  width = 32,
  height = 8,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 344,
  y = 280,
  width = 32,
  height = 8,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 248,
  y = 296,
  width = 8,
  height = 8,
  pattern = "1094",
}

tile{
  layer = 0,
  x = 248,
  y = 288,
  width = 8,
  height = 8,
  pattern = "1091",
}

tile{
  layer = 0,
  x = 240,
  y = 296,
  width = 8,
  height = 8,
  pattern = "1095",
}

tile{
  layer = 0,
  x = 296,
  y = 296,
  width = 8,
  height = 8,
  pattern = "1096",
}

tile{
  layer = 0,
  x = 288,
  y = 296,
  width = 8,
  height = 8,
  pattern = "1093",
}

tile{
  layer = 0,
  x = 288,
  y = 288,
  width = 8,
  height = 8,
  pattern = "1092",
}

tile{
  layer = 0,
  x = 288,
  y = 328,
  width = 8,
  height = 8,
  pattern = "1099",
}

tile{
  layer = 0,
  x = 296,
  y = 328,
  width = 8,
  height = 8,
  pattern = "1097",
}

tile{
